code_pays;annee;mois;zone;port_site;type_pirogue;motorisation;engin_peche;espece;captures
MRT;2006;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;11961.74926
MRT;2006;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;298.375
MRT;2006;1;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;5.255065
MRT;2006;1;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;38.127537
MRT;2006;1;PNBA;PNBA;NC;True;FILET DORADE;EPINEPHELUS AENEUS;10.23628
MRT;2006;1;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;47.361764
MRT;2006;1;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;19.55885
MRT;2006;1;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;21.752919
MRT;2006;2;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1530.666667
MRT;2006;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;10521.03623
MRT;2006;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;832
MRT;2006;2;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;34.295299
MRT;2006;2;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;4.562473
MRT;2006;2;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;117.309579
MRT;2006;2;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;38.266881
MRT;2006;3;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;2049.167629
MRT;2006;3;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;9168.029837
MRT;2006;3;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;505.217914
MRT;2006;3;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3906
MRT;2006;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;10953.33333
MRT;2006;3;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;5.183471
MRT;2006;3;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;0.530226
MRT;2006;3;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;18.617944
MRT;2006;3;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;16.299382
MRT;2006;3;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;7.445509
MRT;2006;4;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;820
MRT;2006;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;480
MRT;2006;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;24382.4004
MRT;2006;4;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;31.542596
MRT;2006;4;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;11.295549
MRT;2006;4;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;2.697196
MRT;2006;5;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8035.2
MRT;2006;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;17613.53345
MRT;2006;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;647.092437
MRT;2006;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;901.727342
MRT;2006;5;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;6.434132
MRT;2006;5;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;33.752018
MRT;2006;5;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;70.823046
MRT;2006;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;30935.8206
MRT;2006;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;1095.652174
MRT;2006;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;169.714286
MRT;2006;6;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;7.926237
MRT;2006;6;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;5.006159
MRT;2006;6;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;174.697674
MRT;2006;6;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;7993.748038
MRT;2006;6;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;337.155963
MRT;2006;7;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;34439.0625
MRT;2006;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;33803.90198
MRT;2006;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;29256.70588
MRT;2006;7;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;7.649971
MRT;2006;7;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;5.268847
MRT;2006;7;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;2.344913
MRT;2006;7;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;31.732986
MRT;2006;7;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;321.684615
MRT;2006;7;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;39050.92226
MRT;2006;7;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;164.863636
MRT;2006;8;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;11082.5
MRT;2006;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;24851.60491
MRT;2006;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;14446.14418
MRT;2006;8;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;128.900923
MRT;2006;9;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2280.410078
MRT;2006;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;7937.018182
MRT;2006;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;150
MRT;2006;9;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;4.704534
MRT;2006;9;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;1.801736
MRT;2006;9;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;80.077176
MRT;2006;10;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;10483.48657
MRT;2006;10;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2216.499977
MRT;2006;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8201.879136
MRT;2006;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;1870.941176
MRT;2006;10;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;10.457224
MRT;2006;10;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;70.234356
MRT;2006;10;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;66.230497
MRT;2006;10;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;9978.914778
MRT;2006;11;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;5298.944514
MRT;2006;11;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;542.203802
MRT;2006;11;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;13159.28571
MRT;2006;11;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4653.030303
MRT;2006;11;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;1.251206
MRT;2006;11;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;105.719129
MRT;2006;11;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;181.717133
MRT;2006;11;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;57.805711
MRT;2006;11;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;76.934707
MRT;2006;11;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;93671.43389
MRT;2006;11;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;520
MRT;2006;12;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3931.200056
MRT;2006;12;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;3125.842244
MRT;2006;12;NORD;NORD;NC;True;FILET LANGOUSTE;EPINEPHELUS AENEUS;1488
MRT;2006;12;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;6490.087063
MRT;2006;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;1313.625013
MRT;2006;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3313.912902
MRT;2006;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;6658.147353
MRT;2006;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;1686.681818
MRT;2006;12;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;5.457074
MRT;2006;12;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;14.762349
MRT;2006;12;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;400.703
MRT;2006;12;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;220.962957
MRT;2006;12;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3.803666
MRT;2006;12;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;35043.67961
MRT;2007;1;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;123.270589
MRT;2007;1;CENTRE;CENTRE;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;19.375
MRT;2007;1;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2823.480039
MRT;2007;1;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;1109.209524
MRT;2007;1;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;310
MRT;2007;1;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;287.748617
MRT;2007;1;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;11439
MRT;2007;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;899.02818
MRT;2007;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;12426.95149
MRT;2007;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;2292.966722
MRT;2007;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;255.75
MRT;2007;1;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;80.108879
MRT;2007;1;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;9.060443
MRT;2007;1;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;168.693753
MRT;2007;1;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;45.823497
MRT;2007;1;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;90.691562
MRT;2007;2;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;778.444086
MRT;2007;2;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;832
MRT;2007;2;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;168.821843
MRT;2007;2;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;845.894731
MRT;2007;2;NORD;NORD;NC;True;POT A POULPES;EPINEPHELUS AENEUS;2335.421728
MRT;2007;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;122.610525
MRT;2007;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;394.116279
MRT;2007;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;188.948143
MRT;2007;2;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;33.52344
MRT;2007;2;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;5.743812
MRT;2007;2;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;77.010206
MRT;2007;2;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;270.568426
MRT;2007;3;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;319.011628
MRT;2007;3;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;15082.53349
MRT;2007;3;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8181.006872
MRT;2007;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;5349.756451
MRT;2007;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;POT A POULPES;EPINEPHELUS AENEUS;682
MRT;2007;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;1437.72973
MRT;2007;3;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;0.315196
MRT;2007;3;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;195.949761
MRT;2007;3;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;211.058343
MRT;2007;3;SUD NKTT;SUD NKTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;639.013374
MRT;2007;4;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;223.551402
MRT;2007;4;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;1495.032644
MRT;2007;4;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;343.125
MRT;2007;4;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;9232.396518
MRT;2007;4;NORD;NORD;NC;True;POT A POULPES;EPINEPHELUS AENEUS;522.1875
MRT;2007;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3607.560484
MRT;2007;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;2004.806819
MRT;2007;4;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;286.600168
MRT;2007;4;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;0
MRT;2007;4;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;33.386859
MRT;2007;4;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;194.278277
MRT;2007;4;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;13139.99977
MRT;2007;4;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;50.260346
MRT;2007;5;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;175.446809
MRT;2007;5;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;18533.86672
MRT;2007;5;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;497.186086
MRT;2007;5;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;167.4
MRT;2007;5;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8544.375
MRT;2007;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4363.67073
MRT;2007;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;1491.55336
MRT;2007;5;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;1.840407
MRT;2007;5;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;0
MRT;2007;5;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;105.209944
MRT;2007;5;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;212.942783
MRT;2007;5;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4748.812447
MRT;2007;5;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;86.54694
MRT;2007;6;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;21.521739
MRT;2007;6;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;5723.076923
MRT;2007;6;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;136.829268
MRT;2007;6;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3317.895645
MRT;2007;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8033.650182
MRT;2007;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;5490
MRT;2007;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;8719.666665
MRT;2007;6;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;0.507043
MRT;2007;6;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;614.37225
MRT;2007;6;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;434.154712
MRT;2007;6;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;14089.18896
MRT;2007;6;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;730.669949
MRT;2007;7;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;27081.59954
MRT;2007;7;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;1055.748528
MRT;2007;7;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1805.494505
MRT;2007;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2814.162521
MRT;2007;7;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;17.793012
MRT;2007;7;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;28.975951
MRT;2007;7;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;793.248667
MRT;2007;7;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;161773.5
MRT;2007;8;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;6661.976813
MRT;2007;8;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;47.74
MRT;2007;8;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;224.328524
MRT;2007;8;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;10454.67654
MRT;2007;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;9816.020627
MRT;2007;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;21961.64024
MRT;2007;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;2410.672727
MRT;2007;8;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;8.370766
MRT;2007;8;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;12.621672
MRT;2007;8;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;722.189056
MRT;2007;8;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;122269.912
MRT;2007;9;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;6421.800044
MRT;2007;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;26349.5
MRT;2007;9;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;10.689834
MRT;2007;9;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;11.92186
MRT;2007;9;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;9.584341
MRT;2007;9;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;546.35957
MRT;2007;9;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;1182.682818
MRT;2007;9;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;43290
MRT;2007;10;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2958.471051
MRT;2007;10;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;100.104167
MRT;2007;10;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4138.99423
MRT;2007;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;7228.841912
MRT;2007;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;11569.20003
MRT;2007;10;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;15.22135
MRT;2007;10;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;71.011129
MRT;2007;10;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;1.023858
MRT;2007;10;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;14.196998
MRT;2007;10;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;250.544815
MRT;2007;10;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;1692.941822
MRT;2007;10;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;8530.121696
MRT;2007;11;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;31920
MRT;2007;11;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;1975.679966
MRT;2007;11;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2651.249987
MRT;2007;11;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;6.051017
MRT;2007;11;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;10.379649
MRT;2007;11;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;1.624273
MRT;2007;11;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;58.762536
MRT;2007;11;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1014.875281
MRT;2007;11;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;183960
MRT;2007;11;SUD NKTT;SUD NKTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;22680
MRT;2007;12;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;1777.229992
MRT;2007;12;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1292.683558
MRT;2007;12;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;1883.180217
MRT;2007;12;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;1224.583784
MRT;2007;12;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;6291.289667
MRT;2007;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;17182.74222
MRT;2007;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;3571.200142
MRT;2007;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;643.085108
MRT;2007;12;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;53.710663
MRT;2007;12;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;8.17797
MRT;2007;12;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;14.034938
MRT;2007;12;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;5.622345
MRT;2007;12;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;84.462193
MRT;2007;12;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;18.193438
MRT;2008;1;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4384.5625
MRT;2008;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2984.381159
MRT;2008;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;20380.87849
MRT;2008;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;149.904181
